customerid,recency,frequency,monetary,R,F,M,RFMgroup,RFMScore,loyalty
16085.0,-7,167,981.51,2,1,2,212,5,Platinum
16086.0,29,39,1121.3899999999999,3,3,2,332,8,Gold
16091.0,124,18,315.06,4,3,3,433,10,Silver
16092.0,84,51,817.86,3,2,2,322,7,Gold
16093.0,76,1,17.0,3,4,4,344,11,Bronze
16094.0,-19,63,1078.2299999999998,1,2,2,122,5,Platinum
16096.0,234,12,320.62,4,4,3,443,11,Bronze
16097.0,210,10,185.05,4,4,4,444,12,Bronze
16098.0,57,67,2005.63,3,2,1,321,6,Gold
16099.0,20,39,731.8999999999997,2,3,2,232,7,Gold
16101.0,40,76,1290.6999999999998,3,2,2,322,7,Gold
16102.0,12,57,1842.14,2,2,1,221,5,Platinum
16103.0,-23,48,1429.6399999999999,1,2,2,122,5,Platinum
16104.0,31,29,302.36,3,3,3,333,9,Silver
16105.0,218,13,336.96,4,4,3,443,11,Bronze
16106.0,35,6,108.38,3,4,4,344,11,Bronze
16107.0,-13,31,3204.16,1,3,1,131,5,Platinum
16108.0,54,48,842.5,3,2,2,322,7,Gold
16109.0,188,18,611.8800000000001,4,3,3,433,10,Silver
16110.0,15,354,1337.48,2,1,2,212,5,Platinum
16112.0,113,16,195.74,4,4,4,444,12,Bronze
16113.0,153,30,161.38,4,3,4,434,11,Bronze
16114.0,140,8,135.75000000000003,4,4,4,444,12,Bronze
16115.0,-21,284,1667.97,1,1,1,111,3,Platinum
16116.0,181,34,612.7800000000001,4,3,3,433,10,Silver
16117.0,159,30,232.21,4,3,4,434,11,Bronze
16119.0,-22,16,423.36,1,4,3,143,8,Gold
16120.0,29,30,1309.14,3,3,2,332,8,Gold
16121.0,27,212,867.1099999999999,3,1,2,312,6,Gold
16122.0,43,38,684.42,3,3,2,332,8,Gold
16123.0,21,16,307.78000000000003,3,4,3,343,10,Silver
16124.0,287,11,249.0,4,4,4,444,12,Bronze
16125.0,337,13,289.35,4,4,4,444,12,Bronze
16126.0,-1,117,6287.77,2,1,1,211,4,Platinum
16127.0,9,40,656.25,2,3,2,232,7,Gold
16128.0,-13,89,1880.2199999999998,1,2,1,121,4,Platinum
16131.0,21,78,3506.540000000001,3,2,1,321,6,Gold
16133.0,-27,339,14589.039999999999,1,1,1,111,3,Platinum
16134.0,-9,35,618.09,2,3,3,233,8,Gold
16135.0,232,21,517.5500000000001,4,3,3,433,10,Silver
16136.0,29,37,709.3800000000002,3,3,2,332,8,Gold
16139.0,-12,31,635.4100000000001,2,3,3,233,8,Gold
16140.0,35,35,725.1800000000001,3,3,2,332,8,Gold
16141.0,58,30,620.4,3,3,3,333,9,Silver
16142.0,219,37,535.3399999999999,4,3,3,433,10,Silver
16143.0,-27,117,2424.94,1,1,1,111,3,Platinum
16144.0,216,1,175.2,4,4,4,444,12,Bronze
16145.0,-22,224,3799.4900000000002,1,1,1,111,3,Platinum
16146.0,127,29,734.1299999999999,4,3,2,432,9,Silver
16147.0,103,22,374.99999999999994,3,3,3,333,9,Silver
16148.0,266,1,76.32000000000001,4,4,4,444,12,Bronze
16149.0,-26,18,280.52000000000004,1,3,4,134,8,Gold
16150.0,12,117,2053.02,2,1,1,211,4,Platinum
16152.0,238,29,1829.0399999999997,4,3,1,431,8,Gold
16153.0,19,89,1824.23,2,2,1,221,5,Platinum
16156.0,-22,130,3122.04,1,1,1,111,3,Platinum
16157.0,-15,18,656.6899999999999,1,3,2,132,6,Gold
16159.0,251,14,348.2000000000001,4,4,3,443,11,Bronze
16160.0,35,20,1025.44,3,3,2,332,8,Gold
16161.0,-29,474,5575.5599999999995,1,1,1,111,3,Platinum
16162.0,222,2,37.4,4,4,4,444,12,Bronze
16163.0,202,6,856.6000000000001,4,4,2,442,10,Silver
16164.0,-13,34,822.48,1,3,2,132,6,Gold
16168.0,-20,98,3787.6000000000004,1,2,1,121,4,Platinum
16169.0,-22,85,1822.9700000000003,1,2,1,121,4,Platinum
16170.0,20,125,1885.0500000000004,2,1,1,211,4,Platinum
16171.0,29,3,73.2,3,4,4,344,11,Bronze
16172.0,65,69,1140.2100000000003,3,2,2,322,7,Gold
16173.0,-15,84,1418.32,1,2,2,122,5,Platinum
16174.0,96,23,1009.55,3,3,2,332,8,Gold
16175.0,64,58,1037.5900000000001,3,2,2,322,7,Gold
16177.0,20,15,331.95,2,4,3,243,9,Silver
16178.0,108,8,197.9,3,4,4,344,11,Bronze
16179.0,30,11,215.83,3,4,4,344,11,Bronze
16180.0,70,162,10254.18,3,1,1,311,5,Platinum
16181.0,43,11,305.5400000000001,3,4,3,343,10,Silver
16182.0,42,28,6617.65,3,3,1,331,7,Gold
16183.0,37,15,338.7100000000001,3,4,3,343,10,Silver
16184.0,34,45,1158.79,3,2,2,322,7,Gold
16185.0,-14,31,529.4100000000001,1,3,3,133,7,Gold
16186.0,-8,218,4006.9400000000005,2,1,1,211,4,Platinum
16187.0,1,295,6911.4400000000005,2,1,1,211,4,Platinum
16188.0,14,67,981.8599999999999,2,2,2,222,6,Gold
16189.0,-15,11,215.47999999999996,1,4,4,144,9,Silver
16190.0,10,6,215.08,2,4,4,244,10,Silver
16191.0,-28,134,5180.52,1,1,1,111,3,Platinum
16193.0,206,19,314.45000000000005,4,3,3,433,10,Silver
16198.0,45,15,400.681,3,4,3,343,10,Silver
16200.0,-26,179,1080.62,1,1,2,112,4,Platinum
16201.0,-27,111,1863.4700000000003,1,1,1,111,3,Platinum
16202.0,330,18,365.27,4,3,3,433,10,Silver
16203.0,28,35,592.9,3,3,3,333,9,Silver
16204.0,-7,57,405.71,2,2,3,223,7,Gold
16205.0,0,98,761.38,2,2,2,222,6,Gold
16206.0,24,63,537.0600000000001,3,2,3,323,8,Gold
16207.0,-5,19,394.38,2,3,3,233,8,Gold
16208.0,14,66,664.26,2,2,2,222,6,Gold
16209.0,58,46,2262.6199999999994,3,2,1,321,6,Gold
16210.0,-29,123,21086.300000000003,1,1,1,111,3,Platinum
16211.0,58,23,547.0200000000001,3,3,3,333,9,Silver
16212.0,-11,41,690.3399999999999,2,3,2,232,7,Gold
16213.0,48,6,159.0,3,4,4,344,11,Bronze
16214.0,140,44,1062.75,4,2,2,422,8,Gold
16215.0,50,14,242.35000000000002,3,4,4,344,11,Bronze
16216.0,237,37,914.9299999999998,4,3,2,432,9,Silver
16217.0,205,15,304.25000000000006,4,4,3,443,11,Bronze
16218.0,-1,84,3084.68,2,2,1,221,5,Platinum
16221.0,6,97,864.86,2,2,2,222,6,Gold
16222.0,288,137,846.72,4,1,2,412,7,Gold
16224.0,27,96,1295.3,3,2,2,322,7,Gold
16225.0,14,134,1096.3200000000002,2,1,2,212,5,Platinum
16226.0,173,8,255.12,4,4,4,444,12,Bronze
16227.0,195,6,314.22,4,4,3,443,11,Bronze
16229.0,57,47,1010.5999999999998,3,2,2,322,7,Gold
16230.0,159,35,542.03,4,3,3,433,10,Silver
16232.0,13,37,990.8799999999999,2,3,2,232,7,Gold
16233.0,41,22,536.68,3,3,3,333,9,Silver
16235.0,10,46,867.3099999999998,2,2,2,222,6,Gold
16236.0,48,20,432.19999999999993,3,3,3,333,9,Silver
16239.0,26,19,414.2,3,3,3,333,9,Silver
16240.0,-6,135,3718.8,2,1,1,211,4,Platinum
16241.0,-21,662,2607.8700000000003,1,1,1,111,3,Platinum
16242.0,-22,294,3603.21,1,1,1,111,3,Platinum
16243.0,3,51,409.1,2,2,3,223,7,Gold
16244.0,181,91,1522.75,4,2,2,422,8,Gold
16245.0,-7,90,1413.66,2,2,2,222,6,Gold
16247.0,140,16,114.56,4,4,4,444,12,Bronze
16248.0,31,7,152.94,3,4,4,344,11,Bronze
16249.0,22,69,1800.0700000000002,3,2,1,321,6,Gold
16250.0,231,24,389.44,4,3,3,433,10,Silver
16253.0,36,123,3683.8599999999997,3,1,1,311,5,Platinum
16255.0,-14,270,2619.91,1,1,1,111,3,Platinum
16256.0,236,13,752.4300000000002,4,4,2,442,10,Silver
16257.0,146,2,46.95,4,4,4,444,12,Bronze
16258.0,15,135,5203.510000000001,2,1,1,211,4,Platinum
16260.0,20,18,1035.45,2,3,2,232,7,Gold
16261.0,-13,124,746.83,1,1,2,112,4,Platinum
16265.0,-21,258,5447.0,1,1,1,111,3,Platinum
16266.0,43,61,861.8899999999999,3,2,2,322,7,Gold
16268.0,41,45,667.6500000000001,3,2,2,322,7,Gold
16270.0,323,54,1141.2399999999996,4,2,2,422,8,Gold
16271.0,-28,133,1429.2400000000002,1,1,2,112,4,Platinum
16272.0,86,25,411.7,3,3,3,333,9,Silver
16274.0,343,67,357.94999999999993,4,2,3,423,9,Silver
16275.0,166,33,559.87,4,3,3,433,10,Silver
16276.0,146,6,810.6000000000001,4,4,2,442,10,Silver
16278.0,70,23,566.38,3,3,3,333,9,Silver
16279.0,-9,107,1509.5800000000002,2,1,2,212,5,Platinum
16281.0,42,17,2062.0600000000004,3,4,1,341,8,Gold
16282.0,309,11,168.3,4,4,4,444,12,Bronze
16283.0,-25,166,1570.81,1,1,2,112,4,Platinum
16284.0,1,109,823.97,2,1,2,212,5,Platinum
16287.0,139,8,142.5,4,4,4,444,12,Bronze
16292.0,91,17,302.25,3,4,3,343,10,Silver
16293.0,-9,118,2248.99,2,1,1,211,4,Platinum
16295.0,-21,79,1328.5500000000004,1,2,2,122,5,Platinum
16297.0,238,20,301.90000000000003,4,3,3,433,10,Silver
16298.0,-8,27,598.1999999999999,2,3,3,233,8,Gold
16302.0,96,11,233.22,3,4,4,344,11,Bronze
16303.0,-5,162,5360.630000000001,2,1,1,211,4,Platinum
16305.0,108,22,361.21999999999986,3,3,3,333,9,Silver
16306.0,183,41,632.27,4,3,3,433,10,Silver
16308.0,7,4,2560.0,2,4,1,241,7,Gold
16309.0,76,42,706.57,3,2,2,322,7,Gold
16311.0,-13,37,616.26,1,3,3,133,7,Gold
16313.0,-27,16,274.15000000000003,1,4,4,144,9,Silver
16315.0,300,14,226.37,4,4,4,444,12,Bronze
16316.0,34,151,2938.91,3,1,1,311,5,Platinum
16317.0,89,69,1341.65,3,2,2,322,7,Gold
16318.0,5,19,328.15,2,3,3,233,8,Gold
16319.0,187,3,404.40000000000003,4,4,3,443,11,Bronze
16322.0,-29,37,326.74999999999994,1,3,3,133,7,Gold
16323.0,166,1,207.50000000000003,4,4,4,444,12,Bronze
16324.0,98,118,428.67999999999995,3,1,3,313,7,Gold
16325.0,16,18,594.24,2,3,3,233,8,Gold
16326.0,-25,319,3110.96,1,1,1,111,3,Platinum
16327.0,-16,319,3844.2200000000003,1,1,1,111,3,Platinum
16330.0,-13,39,251.91,1,3,4,134,8,Gold
16332.0,-2,153,1593.2,2,1,1,211,4,Platinum
16333.0,-23,45,26626.8,1,2,1,121,4,Platinum
16337.0,6,10,151.05,2,4,4,244,10,Silver
16338.0,127,11,214.8,4,4,4,444,12,Bronze
16339.0,254,20,109.95000000000002,4,3,4,434,11,Bronze
16340.0,77,153,549.07,3,1,3,313,7,Gold
16341.0,-6,77,1971.87,2,2,1,221,5,Platinum
16342.0,45,15,322.41,3,4,3,343,10,Silver
16343.0,-14,47,370.47999999999996,1,2,3,123,6,Gold
16344.0,128,2,101.10000000000001,4,4,4,444,12,Bronze
16345.0,14,38,575.4100000000001,2,3,3,233,8,Gold
16347.0,-19,92,887.6500000000001,1,2,2,122,5,Platinum
16348.0,2,235,1469.45,2,1,2,212,5,Platinum
16349.0,260,9,53.5,4,4,4,444,12,Bronze
16350.0,-9,57,1116.47,2,2,2,222,6,Gold
16351.0,302,8,153.9,4,4,4,444,12,Bronze
16352.0,-13,28,494.44,1,3,3,133,7,Gold
16353.0,-27,94,6675.710000000001,1,2,1,121,4,Platinum
16354.0,33,39,395.8,3,3,3,333,9,Silver
16356.0,167,31,211.77,4,3,4,434,11,Bronze
16357.0,3,34,658.88,2,3,2,232,7,Gold
16358.0,-29,109,2027.5,1,1,1,111,3,Platinum
16359.0,-23,66,1750.9200000000003,1,2,1,121,4,Platinum
16360.0,-26,662,3512.53,1,1,1,111,3,Platinum
16361.0,-21,106,896.6600000000001,1,1,2,112,4,Platinum
16362.0,2,81,734.77,2,2,2,222,6,Gold
16363.0,23,5,109.36000000000001,3,4,4,344,11,Bronze
16364.0,-19,53,707.0399999999998,1,2,2,122,5,Platinum
16365.0,-13,51,1540.42,1,2,2,122,5,Platinum
16366.0,-12,18,327.3,2,3,3,233,8,Gold
16367.0,7,130,804.49,2,1,2,212,5,Platinum
16368.0,-28,76,497.42999999999995,1,2,3,123,6,Gold
16369.0,-12,118,1553.66,2,1,2,212,5,Platinum
16370.0,52,228,1320.56,3,1,2,312,6,Gold
16372.0,3,97,367.92999999999995,2,2,3,223,7,Gold
16374.0,36,111,473.03,3,1,3,313,7,Gold
16376.0,-22,125,987.01,1,1,2,112,4,Platinum
16377.0,237,5,676.2,4,4,2,442,10,Silver
16378.0,217,23,362.9500000000001,4,3,3,433,10,Silver
16379.0,-26,108,2157.4000000000005,1,1,1,111,3,Platinum
16380.0,31,32,1780.59,3,3,1,331,7,Gold
16383.0,44,102,668.3599999999998,3,1,2,312,6,Gold
16384.0,59,33,584.5,3,3,3,333,9,Silver
16385.0,30,59,555.89,3,2,3,323,8,Gold
16386.0,-2,88,317.2,2,2,3,223,7,Gold
16387.0,292,4,94.36,4,4,4,444,12,Bronze
16389.0,23,34,1382.0699999999997,3,3,2,332,8,Gold
16392.0,239,45,221.18999999999997,4,2,4,424,10,Silver
16393.0,-28,330,3046.21,1,1,1,111,3,Platinum
16394.0,26,83,1555.3400000000001,3,2,2,322,7,Gold
16395.0,30,210,1486.9,3,1,2,312,6,Gold
16398.0,124,82,1705.8,4,2,1,421,7,Gold
16399.0,-11,73,408.57,2,2,3,223,7,Gold
16400.0,64,29,303.93,3,3,3,333,9,Silver
16401.0,-29,186,4098.32,1,1,1,111,3,Platinum
16402.0,234,60,299.6,4,2,4,424,10,Silver
16403.0,282,10,177.5,4,4,4,444,12,Bronze
16404.0,40,23,443.05000000000007,3,3,3,333,9,Silver
16405.0,272,5,167.25,4,4,4,444,12,Bronze
16406.0,-12,63,163.07,2,2,4,224,8,Gold
16407.0,-18,172,2126.9300000000003,1,1,1,111,3,Platinum
16409.0,6,232,2028.88,2,1,1,211,4,Platinum
16411.0,-11,45,214.64999999999998,2,2,4,224,8,Gold
16412.0,23,35,151.83,3,3,4,334,10,Silver
16413.0,26,31,262.2,3,3,4,334,10,Silver
16414.0,-9,7,126.25,2,4,4,244,10,Silver
16415.0,14,54,210.34999999999997,2,2,4,224,8,Gold
16416.0,-4,71,1051.4,2,2,2,222,6,Gold
16418.0,14,102,675.2700000000002,2,1,2,212,5,Platinum
16419.0,82,51,972.23,3,2,2,322,7,Gold
16422.0,-13,369,34684.4,1,1,1,111,3,Platinum
16423.0,-6,18,346.12,2,3,3,233,8,Gold
16424.0,161,5,133.56,4,4,4,444,12,Bronze
16425.0,272,21,302.69999999999993,4,3,3,433,10,Silver
16426.0,-28,372,1908.25,1,1,1,111,3,Platinum
16427.0,233,9,241.06,4,4,4,444,12,Bronze
16429.0,76,2,284.55,3,4,4,344,11,Bronze
16430.0,27,6,300.85,3,4,3,343,10,Silver
16431.0,183,83,642.8100000000001,4,2,3,423,9,Silver
16432.0,34,8,287.4,3,4,4,344,11,Bronze
16433.0,-2,17,184.26,2,4,4,244,10,Silver
16434.0,-1,109,1522.2500000000002,2,1,2,212,5,Platinum
16438.0,-25,132,798.35,1,1,2,112,4,Platinum
16440.0,-23,282,3640.6699999999996,1,1,1,111,3,Platinum
16441.0,37,24,381.2,3,3,3,333,9,Silver
16442.0,-29,174,616.79,1,1,3,113,5,Platinum
16444.0,16,84,654.6700000000001,2,2,2,222,6,Gold
16445.0,3,63,230.51000000000002,2,2,4,224,8,Gold
16446.0,-30,3,168472.5,1,4,1,141,6,Gold
16447.0,105,36,259.01,3,3,4,334,10,Silver
16448.0,168,20,188.89000000000001,4,3,4,434,11,Bronze
16449.0,167,40,707.69,4,3,2,432,9,Silver
16450.0,119,11,311.92,4,4,3,443,11,Bronze
16451.0,57,14,266.97,3,4,4,344,11,Bronze
16454.0,14,2,6.9,2,4,4,244,10,Silver
16455.0,33,99,1841.18,3,2,1,321,6,Gold
16456.0,69,111,2158.3700000000003,3,1,1,311,5,Platinum
16457.0,188,9,208.35999999999999,4,4,4,444,12,Bronze
16458.0,-28,202,3482.7400000000007,1,1,1,111,3,Platinum
16460.0,-2,135,814.72,2,1,2,212,5,Platinum
16461.0,147,33,151.41999999999996,4,3,4,434,11,Bronze
16462.0,43,3,136.0,3,4,4,344,11,Bronze
16463.0,-9,82,1422.4,2,2,2,222,6,Gold
16464.0,-11,236,1314.68,2,1,2,212,5,Platinum
16466.0,3,148,1603.46,2,1,1,211,4,Platinum
16468.0,44,2,74.9,3,4,4,344,11,Bronze
16469.0,-7,182,650.4300000000001,2,1,3,213,6,Gold
16470.0,21,170,762.3900000000001,3,1,2,312,6,Gold
16471.0,244,13,223.95,4,4,4,444,12,Bronze
16473.0,134,18,316.11,4,3,3,433,10,Silver
16474.0,-23,360,1871.5,1,1,1,111,3,Platinum
16475.0,58,28,544.3,3,3,3,333,9,Silver
16477.0,33,146,2494.46,3,1,1,311,5,Platinum
16478.0,-5,17,331.0,2,4,3,243,9,Silver
16479.0,-20,35,300.83,1,3,3,133,7,Gold
16480.0,45,53,769.29,3,2,2,322,7,Gold
16482.0,-15,18,220.62,1,3,4,134,8,Gold
16483.0,162,19,139.35,4,3,4,434,11,Bronze
16484.0,143,25,404.30000000000007,4,3,3,433,10,Silver
16485.0,47,42,363.65,3,2,3,323,8,Gold
16488.0,3,29,498.79999999999995,2,3,3,233,8,Gold
16491.0,16,39,731.5,2,3,2,232,7,Gold
16493.0,49,56,1351.63,3,2,2,322,7,Gold
16494.0,266,50,826.5299999999999,4,2,2,422,8,Gold
16495.0,-27,97,684.41,1,2,2,122,5,Platinum
16496.0,-22,95,1599.52,1,2,1,121,4,Platinum
16497.0,19,136,2965.69,2,1,1,211,4,Platinum
16498.0,131,15,100.97000000000001,4,4,4,444,12,Bronze
16499.0,330,19,365.45000000000005,4,3,3,433,10,Silver
16500.0,-26,11,400.86,1,4,3,143,8,Gold
16503.0,76,84,1431.9299999999998,3,2,2,322,7,Gold
16504.0,-5,86,484.38,2,2,3,223,7,Gold
16505.0,1,4,777.6,2,4,2,242,8,Gold
16506.0,-11,3,90.30000000000001,2,4,4,244,10,Silver
16509.0,266,13,363.70000000000005,4,4,3,443,11,Bronze
16510.0,342,13,248.10000000000002,4,4,4,444,12,Bronze
16511.0,-9,169,950.26,2,1,2,212,5,Platinum
16513.0,-26,35,874.5899999999999,1,3,2,132,6,Gold
16515.0,22,113,1627.13,3,1,1,311,5,Platinum
16516.0,0,6,101.7,2,4,4,244,10,Silver
16517.0,247,17,162.70000000000005,4,4,4,444,12,Bronze
16518.0,31,40,484.32000000000005,3,3,3,333,9,Silver
16519.0,-5,13,215.08,2,4,4,244,10,Silver
16520.0,156,156,1046.57,4,1,2,412,7,Gold
16523.0,-29,290,9418.470000000001,1,1,1,111,3,Platinum
16525.0,-28,183,13027.45,1,1,1,111,3,Platinum
16526.0,141,15,290.35999999999996,4,4,4,444,12,Bronze
16527.0,51,14,228.06000000000003,3,4,4,344,11,Bronze
16528.0,-27,17,244.41000000000003,1,4,4,144,9,Silver
16529.0,160,30,455.25,4,3,3,433,10,Silver
16531.0,-8,77,1244.59,2,2,2,222,6,Gold
16532.0,-13,4,6748.8,1,4,1,141,6,Gold
16533.0,-11,177,1095.5600000000002,2,1,2,212,5,Platinum
16535.0,-25,31,593.75,1,3,3,133,7,Gold
16536.0,80,55,548.97,3,2,3,323,8,Gold
16539.0,-28,45,1388.81,1,2,2,122,5,Platinum
16542.0,23,5,119.62,3,4,4,344,11,Bronze
16545.0,134,3,339.3,4,4,3,443,11,Bronze
16546.0,260,25,787.15,4,3,2,432,9,Silver
16549.0,-20,981,4154.639999999999,1,1,1,111,3,Platinum
16550.0,78,251,2298.97,3,1,1,311,5,Platinum
16551.0,65,32,922.12,3,3,2,332,8,Gold
16552.0,212,17,379.73,4,4,3,443,11,Bronze
16553.0,133,84,5719.82,4,2,1,421,7,Gold
16554.0,12,52,837.0999999999999,2,2,2,222,6,Gold
16555.0,5,17,285.89,2,4,4,244,10,Silver
16556.0,36,207,3313.79,3,1,1,311,5,Platinum
16557.0,-6,11,281.84999999999997,2,4,4,244,10,Silver
16558.0,-30,460,8338.490000000002,1,1,1,111,3,Platinum
16560.0,-4,57,841.4100000000001,2,2,2,222,6,Gold
16561.0,-25,31,511.12,1,3,3,133,7,Gold
16563.0,23,19,1077.74,3,3,2,332,8,Gold
16565.0,334,3,173.7,4,4,4,444,12,Bronze
16566.0,-15,18,614.6600000000001,1,3,3,133,7,Gold
16567.0,164,35,865.6,4,3,2,432,9,Silver
16569.0,-27,5,124.2,1,4,4,144,9,Silver
16570.0,-15,126,3738.4,1,1,1,111,3,Platinum
16571.0,-4,87,1421.69,2,2,2,222,6,Gold
16572.0,97,57,1009.6,3,2,2,322,7,Gold
16573.0,54,42,663.61,3,2,2,322,7,Gold
16574.0,41,28,451.43999999999994,3,3,3,333,9,Silver
16581.0,152,9,105.84,4,4,4,444,12,Bronze
16582.0,83,6,313.61999999999995,3,4,3,343,10,Silver
16583.0,343,14,233.45000000000002,4,4,4,444,12,Bronze
16584.0,50,28,936.0799999999998,3,3,2,332,8,Gold
16586.0,218,8,463.95,4,4,3,443,11,Bronze
16587.0,202,13,225.14999999999995,4,4,4,444,12,Bronze
16589.0,41,33,459.24,3,3,3,333,9,Silver
16591.0,38,10,213.5,3,4,4,344,11,Bronze
16592.0,-26,216,4113.68,1,1,1,111,3,Platinum
16593.0,20,27,330.03000000000003,2,3,3,233,8,Gold
16594.0,45,53,181.09,3,2,4,324,9,Silver
16595.0,31,85,360.15999999999997,3,2,3,323,8,Gold
16596.0,-15,12,250.14999999999998,1,4,4,144,9,Silver
16597.0,-26,7,90.04000000000002,1,4,4,144,9,Silver
16598.0,255,10,145.05,4,4,4,444,12,Bronze
16600.0,-26,62,813.5199999999999,1,2,2,122,5,Platinum
16601.0,10,31,244.79999999999995,2,3,4,234,9,Silver
16602.0,6,29,528.0799999999999,2,3,3,233,8,Gold
16603.0,44,34,482.47,3,3,3,333,9,Silver
16607.0,-13,172,3347.71,1,1,1,111,3,Platinum
16609.0,-15,276,5493.46,1,1,1,111,3,Platinum
16610.0,189,6,75.66,4,4,4,444,12,Bronze
16611.0,156,10,129.49,4,4,4,444,12,Bronze
16612.0,2,66,1187.6599999999999,2,2,2,222,6,Gold
16613.0,40,30,618.5900000000001,3,3,3,333,9,Silver
16614.0,152,26,506.19,4,3,3,433,10,Silver
16616.0,-15,33,500.42,1,3,3,133,7,Gold
16617.0,205,5,151.85000000000002,4,4,4,444,12,Bronze
16618.0,1,96,2647.5899999999997,2,2,1,221,5,Platinum
16619.0,233,14,226.21,4,4,4,444,12,Bronze
16620.0,-27,9,178.96,1,4,4,144,9,Silver
16621.0,21,29,813.4800000000001,3,3,2,332,8,Gold
16623.0,215,5,129.45,4,4,4,444,12,Bronze
16624.0,50,48,810.5699999999999,3,2,2,322,7,Gold
16625.0,244,23,333.08,4,3,3,433,10,Silver
16626.0,-30,179,4413.1,1,1,1,111,3,Platinum
16627.0,49,20,322.80000000000007,3,3,3,333,9,Silver
16628.0,-1,117,2188.05,2,1,1,211,4,Platinum
16629.0,43,64,417.73,3,2,3,323,8,Gold
16633.0,-13,152,2883.1000000000004,1,1,1,111,3,Platinum
16634.0,192,9,217.9,4,4,4,444,12,Bronze
16637.0,2,69,1154.4700000000003,2,2,2,222,6,Gold
16638.0,-8,94,1680.72,2,2,1,221,5,Platinum
16639.0,1,50,1257.51,2,2,2,222,6,Gold
16641.0,75,12,231.10000000000002,3,4,4,344,11,Bronze
16642.0,-26,34,688.33,1,3,2,132,6,Gold
16643.0,215,27,487.51,4,3,3,433,10,Silver
16644.0,147,62,833.78,4,2,2,422,8,Gold
16647.0,139,14,214.06,4,4,4,444,12,Bronze
16648.0,12,19,290.65999999999997,2,3,4,234,9,Silver
16650.0,41,24,518.4200000000001,3,3,3,333,9,Silver
16652.0,28,118,6773.97,3,1,1,311,5,Platinum
16653.0,-14,69,1212.6600000000003,1,2,2,122,5,Platinum
16654.0,111,29,601.2699999999999,3,3,3,333,9,Silver
16655.0,-13,261,3794.52,1,1,1,111,3,Platinum
16656.0,-8,73,8625.800000000001,2,2,1,221,5,Platinum
16657.0,-21,208,933.6199999999999,1,1,2,112,4,Platinum
16658.0,338,8,123.24,4,4,4,444,12,Bronze
16659.0,159,2,39.12,4,4,4,444,12,Bronze
16660.0,-14,16,1267.6499999999999,1,4,2,142,7,Gold
16665.0,332,9,135.39999999999998,4,4,4,444,12,Bronze
16666.0,-11,32,118.97999999999999,2,3,4,234,9,Silver
16667.0,38,53,570.13,3,2,3,323,8,Gold
16668.0,-15,20,306.71999999999997,1,3,3,133,7,Gold
16669.0,-7,160,1374.87,2,1,2,212,5,Platinum
16670.0,-14,252,4095.9,1,1,1,111,3,Platinum
16671.0,-2,6,1692.27,2,4,1,241,7,Gold
16672.0,-28,114,8134.94,1,1,1,111,3,Platinum
16674.0,24,98,319.60999999999996,3,2,3,323,8,Gold
16676.0,3,89,1592.12,2,2,1,221,5,Platinum
16678.0,-28,163,3109.99,1,1,1,111,3,Platinum
16679.0,336,3,129.75,4,4,4,444,12,Bronze
16680.0,13,10,183.7,2,4,4,244,10,Silver
16681.0,42,44,1770.3400000000001,3,2,1,321,6,Gold
16682.0,-26,30,1027.9999999999998,1,3,2,132,6,Gold
16684.0,-26,277,66653.56,1,1,1,111,3,Platinum
16685.0,31,62,324.24,3,2,3,323,8,Gold
16686.0,17,585,3062.83,2,1,1,211,4,Platinum
16688.0,-29,62,1260.86,1,2,2,122,5,Platinum
16689.0,45,13,422.59999999999997,3,4,3,343,10,Silver
16690.0,42,12,225.57999999999996,3,4,4,344,11,Bronze
16692.0,226,3,1276.0,4,4,2,442,10,Silver
16693.0,38,60,482.01,3,2,3,323,8,Gold
16696.0,105,10,657.9000000000001,3,4,2,342,9,Silver
16697.0,211,21,112.75000000000001,4,3,4,434,11,Bronze
16698.0,196,5,1998.0,4,4,1,441,9,Silver
16700.0,-22,308,5076.550000000001,1,1,1,111,3,Platinum
16701.0,-22,144,5398.299999999999,1,1,1,111,3,Platinum
16705.0,-30,270,14034.990000000002,1,1,1,111,3,Platinum
16706.0,7,123,531.3499999999999,2,1,3,213,6,Gold
16708.0,15,27,656.6300000000001,2,3,2,232,7,Gold
16709.0,54,79,3029.8700000000003,3,2,1,321,6,Gold
16710.0,-11,402,2483.04,2,1,1,211,4,Platinum
16711.0,-27,22,1651.03,1,3,1,131,5,Platinum
16712.0,-21,447,3645.4300000000003,1,1,1,111,3,Platinum
16713.0,-12,624,6923.13,2,1,1,211,4,Platinum
16714.0,188,93,1161.53,4,2,2,422,8,Gold
16715.0,48,19,301.71999999999997,3,3,3,333,9,Silver
16716.0,236,2,901.2,4,4,2,442,10,Silver
16717.0,-7,199,3858.38,2,1,1,211,4,Platinum
16718.0,339,45,623.7500000000001,4,2,3,423,9,Silver
16719.0,-16,201,1790.42,1,1,1,111,3,Platinum
16720.0,-4,27,155.24,2,3,4,234,9,Silver
16721.0,232,37,292.46999999999997,4,3,4,434,11,Bronze
16722.0,-13,225,4730.8099999999995,1,1,1,111,3,Platinum
16723.0,61,43,589.1499999999999,3,2,3,323,8,Gold
16725.0,272,151,781.02,4,1,2,412,7,Gold
16726.0,-4,185,1382.02,2,1,2,212,5,Platinum
16727.0,334,46,272.81999999999994,4,2,4,424,10,Silver
16728.0,16,269,1054.67,2,1,2,212,5,Platinum
